Start date;End date;Photovoltaics and wind [MWh];Wind offshore [MWh];Wind onshore [MWh];Photovoltaics [MWh]
May 20, 2024 1:00 AM;May 20, 2024 2:00 AM;4,562.25;2,835.00;1,727.25;0.00
May 20, 2024 2:00 AM;May 20, 2024 3:00 AM;4,242.25;2,354.00;1,888.25;0.00
May 20, 2024 3:00 AM;May 20, 2024 4:00 AM;3,782.00;2,016.25;1,765.75;0.00
May 20, 2024 4:00 AM;May 20, 2024 5:00 AM;3,287.50;1,703.50;1,584.00;0.00
May 20, 2024 5:00 AM;May 20, 2024 6:00 AM;3,222.75;1,599.75;1,434.50;188.50
May 20, 2024 6:00 AM;May 20, 2024 7:00 AM;5,377.25;1,450.25;1,220.50;2,706.50
May 20, 2024 7:00 AM;May 20, 2024 8:00 AM;11,051.75;1,296.00;836.00;8,919.75
May 20, 2024 8:00 AM;May 20, 2024 9:00 AM;19,114.00;1,118.75;488.25;17,507.00
May 20, 2024 9:00 AM;May 20, 2024 10:00 AM;27,423.50;986.50;424.00;26,013.00
May 20, 2024 10:00 AM;May 20, 2024 11:00 AM;33,954.75;890.00;573.25;32,491.50
May 20, 2024 11:00 AM;May 20, 2024 12:00 PM;38,168.25;864.00;790.25;36,514.00
May 20, 2024 12:00 PM;May 20, 2024 1:00 PM;40,581.50;929.50;1,076.75;38,575.25
May 20, 2024 1:00 PM;May 20, 2024 2:00 PM;40,871.25;1,070.75;1,442.50;38,358.00
May 20, 2024 2:00 PM;May 20, 2024 3:00 PM;39,192.75;1,253.50;2,088.75;35,850.50
May 20, 2024 3:00 PM;May 20, 2024 4:00 PM;36,668.50;1,466.00;2,410.00;32,792.50
May 20, 2024 4:00 PM;May 20, 2024 5:00 PM;32,049.00;1,700.75;2,658.00;27,690.25
May 20, 2024 5:00 PM;May 20, 2024 6:00 PM;25,708.25;1,980.25;3,057.25;20,670.75
May 20, 2024 6:00 PM;May 20, 2024 7:00 PM;17,796.25;2,339.00;3,435.50;12,021.75
May 20, 2024 7:00 PM;May 20, 2024 8:00 PM;11,458.50;2,652.25;3,879.25;4,927.00
May 20, 2024 8:00 PM;May 20, 2024 9:00 PM;8,828.50;2,974.00;4,751.25;1,103.25
May 20, 2024 9:00 PM;May 20, 2024 10:00 PM;9,624.50;3,338.50;6,241.25;44.75
May 20, 2024 10:00 PM;May 20, 2024 11:00 PM;11,757.75;3,663.25;8,094.50;0.00
May 20, 2024 11:00 PM;May 21, 2024 12:00 AM;13,321.25;3,925.25;9,396.00;0.00
May 21, 2024 12:00 AM;May 21, 2024 1:00 AM;15,209.75;3,590.00;11,619.75;0.00
May 21, 2024 1:00 AM;May 21, 2024 2:00 AM;15,593.25;4,026.75;11,566.50;0.00
May 21, 2024 2:00 AM;May 21, 2024 3:00 AM;15,584.25;4,216.50;11,367.75;0.00
May 21, 2024 3:00 AM;May 21, 2024 4:00 AM;15,370.25;4,333.50;11,036.75;0.00
May 21, 2024 4:00 AM;May 21, 2024 5:00 AM;15,379.50;4,368.00;11,011.50;0.00
May 21, 2024 5:00 AM;May 21, 2024 6:00 AM;15,918.50;4,413.50;11,281.50;223.50
May 21, 2024 6:00 AM;May 21, 2024 7:00 AM;18,072.25;4,382.75;11,153.00;2,536.50
May 21, 2024 7:00 AM;May 21, 2024 8:00 AM;21,166.00;4,224.25;9,208.00;7,733.75
May 21, 2024 8:00 AM;May 21, 2024 9:00 AM;25,522.25;4,189.75;7,114.25;14,218.25
May 21, 2024 9:00 AM;May 21, 2024 10:00 AM;31,260.00;4,054.50;6,804.75;20,400.75
May 21, 2024 10:00 AM;May 21, 2024 11:00 AM;37,273.00;4,020.00;8,179.00;25,074.00
May 21, 2024 11:00 AM;May 21, 2024 12:00 PM;41,206.00;3,826.50;10,495.00;26,884.50
May 21, 2024 12:00 PM;May 21, 2024 1:00 PM;43,723.25;3,949.75;12,673.50;27,100.00
May 21, 2024 1:00 PM;May 21, 2024 2:00 PM;43,654.25;4,021.25;14,120.25;25,512.75
May 21, 2024 2:00 PM;May 21, 2024 3:00 PM;40,801.50;3,929.75;14,646.50;22,225.25
May 21, 2024 3:00 PM;May 21, 2024 4:00 PM;38,058.00;4,042.25;15,346.25;18,669.50
May 21, 2024 4:00 PM;May 21, 2024 5:00 PM;34,784.00;4,271.75;16,187.50;14,324.75
May 21, 2024 5:00 PM;May 21, 2024 6:00 PM;31,233.50;4,556.00;17,024.00;9,653.50
May 21, 2024 6:00 PM;May 21, 2024 7:00 PM;27,932.25;4,822.75;17,586.50;5,523.00
May 21, 2024 7:00 PM;May 21, 2024 8:00 PM;25,400.75;4,949.25;18,071.75;2,379.75
May 21, 2024 8:00 PM;May 21, 2024 9:00 PM;24,549.50;5,003.75;18,969.50;576.25
May 21, 2024 9:00 PM;May 21, 2024 10:00 PM;24,955.75;4,984.00;19,916.75;55.00
May 21, 2024 10:00 PM;May 21, 2024 11:00 PM;25,320.50;5,023.00;20,297.50;0.00
May 21, 2024 11:00 PM;May 22, 2024 12:00 AM;25,533.00;5,005.00;20,528.00;0.00
May 22, 2024 12:00 AM;May 22, 2024 1:00 AM;22,532.25;3,026.75;19,505.50;0.00
May 22, 2024 1:00 AM;May 22, 2024 2:00 AM;22,666.00;3,574.50;19,091.50;0.00
May 22, 2024 2:00 AM;May 22, 2024 3:00 AM;22,172.75;3,542.50;18,630.25;0.00
May 22, 2024 3:00 AM;May 22, 2024 4:00 AM;22,118.75;3,579.25;18,539.50;0.00
May 22, 2024 4:00 AM;May 22, 2024 5:00 AM;21,078.25;3,518.75;17,559.50;0.00
May 22, 2024 5:00 AM;May 22, 2024 6:00 AM;20,133.50;3,576.00;16,404.50;153.00
May 22, 2024 6:00 AM;May 22, 2024 7:00 AM;21,076.00;4,202.25;15,406.75;1,467.00
May 22, 2024 7:00 AM;May 22, 2024 8:00 AM;23,661.25;4,816.25;14,102.50;4,742.50
May 22, 2024 8:00 AM;May 22, 2024 9:00 AM;26,665.50;4,875.75;12,462.50;9,327.25
May 22, 2024 9:00 AM;May 22, 2024 10:00 AM;30,829.75;4,967.00;11,580.25;14,282.50
May 22, 2024 10:00 AM;May 22, 2024 11:00 AM;34,083.00;4,890.25;10,790.25;18,402.50
May 22, 2024 11:00 AM;May 22, 2024 12:00 PM;36,012.50;4,401.25;10,321.00;21,290.25
May 22, 2024 12:00 PM;May 22, 2024 1:00 PM;36,874.00;3,744.75;10,076.50;23,052.75
May 22, 2024 1:00 PM;May 22, 2024 2:00 PM;36,681.25;3,082.00;10,019.50;23,579.75
May 22, 2024 2:00 PM;May 22, 2024 3:00 PM;35,616.75;2,694.25;10,242.25;22,680.25
May 22, 2024 3:00 PM;May 22, 2024 4:00 PM;34,063.25;2,368.25;10,220.25;21,474.75
May 22, 2024 4:00 PM;May 22, 2024 5:00 PM;30,718.00;2,060.00;9,979.75;18,678.25
May 22, 2024 5:00 PM;May 22, 2024 6:00 PM;25,318.50;1,839.50;9,241.25;14,237.75
May 22, 2024 6:00 PM;May 22, 2024 7:00 PM;18,469.50;1,700.00;7,944.25;8,825.25
May 22, 2024 7:00 PM;May 22, 2024 8:00 PM;12,059.75;1,617.75;6,546.00;3,896.00
May 22, 2024 8:00 PM;May 22, 2024 9:00 PM;8,198.75;1,584.00;5,708.75;906.00
May 22, 2024 9:00 PM;May 22, 2024 10:00 PM;7,120.25;1,589.25;5,470.50;60.50
May 22, 2024 10:00 PM;May 22, 2024 11:00 PM;7,387.00;1,620.25;5,766.75;0.00
May 22, 2024 11:00 PM;May 23, 2024 12:00 AM;8,106.25;1,671.50;6,434.75;0.00
May 23, 2024 12:00 AM;May 23, 2024 1:00 AM;7,752.00;968.25;6,783.75;0.00
May 23, 2024 1:00 AM;May 23, 2024 2:00 AM;8,936.00;968.75;7,967.25;0.00
May 23, 2024 2:00 AM;May 23, 2024 3:00 AM;9,609.50;1,024.25;8,585.25;0.00
May 23, 2024 3:00 AM;May 23, 2024 4:00 AM;10,172.50;987.50;9,185.00;0.00
May 23, 2024 4:00 AM;May 23, 2024 5:00 AM;9,854.50;1,056.75;8,797.75;0.00
May 23, 2024 5:00 AM;May 23, 2024 6:00 AM;9,221.25;1,006.25;8,025.25;189.75
May 23, 2024 6:00 AM;May 23, 2024 7:00 AM;11,323.75;997.25;7,527.00;2,799.50
May 23, 2024 7:00 AM;May 23, 2024 8:00 AM;15,919.50;1,111.75;5,965.50;8,842.25
May 23, 2024 8:00 AM;May 23, 2024 9:00 AM;22,449.25;1,103.50;5,015.00;16,330.75
May 23, 2024 9:00 AM;May 23, 2024 10:00 AM;29,587.75;1,092.00;5,420.50;23,075.25
May 23, 2024 10:00 AM;May 23, 2024 11:00 AM;35,078.00;1,057.00;6,011.75;28,009.25
May 23, 2024 11:00 AM;May 23, 2024 12:00 PM;38,194.50;962.75;6,271.00;30,960.75
May 23, 2024 12:00 PM;May 23, 2024 1:00 PM;39,425.75;921.00;6,111.75;32,393.00
May 23, 2024 1:00 PM;May 23, 2024 2:00 PM;38,520.50;875.00;5,572.50;32,073.00
May 23, 2024 2:00 PM;May 23, 2024 3:00 PM;35,485.00;814.00;4,985.00;29,686.00
May 23, 2024 3:00 PM;May 23, 2024 4:00 PM;31,513.75;811.00;4,026.50;26,676.25
May 23, 2024 4:00 PM;May 23, 2024 5:00 PM;26,140.50;812.50;3,145.50;22,182.50
May 23, 2024 5:00 PM;May 23, 2024 6:00 PM;19,609.50;814.00;2,390.75;16,404.75
May 23, 2024 6:00 PM;May 23, 2024 7:00 PM;12,520.75;809.25;1,672.50;10,039.00
May 23, 2024 7:00 PM;May 23, 2024 8:00 PM;6,371.75;781.75;1,199.00;4,391.00
May 23, 2024 8:00 PM;May 23, 2024 9:00 PM;2,805.75;745.75;1,067.75;992.25
May 23, 2024 9:00 PM;May 23, 2024 10:00 PM;1,819.75;734.75;1,054.25;30.75
May 23, 2024 10:00 PM;May 23, 2024 11:00 PM;1,842.50;761.00;1,081.50;0.00
May 23, 2024 11:00 PM;May 24, 2024 12:00 AM;1,871.00;764.25;1,106.75;0.00
May 24, 2024 12:00 AM;May 24, 2024 1:00 AM;2,520.00;556.25;1,963.75;0.00
May 24, 2024 1:00 AM;May 24, 2024 2:00 AM;2,474.25;510.25;1,964.00;0.00
May 24, 2024 2:00 AM;May 24, 2024 3:00 AM;2,191.75;416.00;1,775.75;0.00
May 24, 2024 3:00 AM;May 24, 2024 4:00 AM;1,922.50;298.75;1,623.75;0.00
May 24, 2024 4:00 AM;May 24, 2024 5:00 AM;1,945.25;209.00;1,736.25;0.00
May 24, 2024 5:00 AM;May 24, 2024 6:00 AM;2,328.75;191.75;1,934.50;202.50
May 24, 2024 6:00 AM;May 24, 2024 7:00 AM;4,866.75;224.75;2,342.50;2,299.50
May 24, 2024 7:00 AM;May 24, 2024 8:00 AM;9,542.50;229.00;2,338.75;6,974.75
May 24, 2024 8:00 AM;May 24, 2024 9:00 AM;15,142.25;221.75;1,771.75;13,148.75
May 24, 2024 9:00 AM;May 24, 2024 10:00 AM;20,732.25;214.75;1,549.00;18,968.50
May 24, 2024 10:00 AM;May 24, 2024 11:00 AM;25,505.75;215.00;1,894.00;23,396.75
May 24, 2024 11:00 AM;May 24, 2024 12:00 PM;28,692.00;200.25;2,388.50;26,103.25
May 24, 2024 12:00 PM;May 24, 2024 1:00 PM;30,671.00;185.50;2,944.25;27,541.25
May 24, 2024 1:00 PM;May 24, 2024 2:00 PM;31,144.25;186.50;3,548.75;27,409.00
May 24, 2024 2:00 PM;May 24, 2024 3:00 PM;30,245.75;226.50;4,477.50;25,541.75
May 24, 2024 3:00 PM;May 24, 2024 4:00 PM;28,608.75;347.50;5,197.75;23,063.50
May 24, 2024 4:00 PM;May 24, 2024 5:00 PM;25,496.25;534.00;5,845.50;19,116.75
May 24, 2024 5:00 PM;May 24, 2024 6:00 PM;21,148.75;770.75;6,303.25;14,074.75
May 24, 2024 6:00 PM;May 24, 2024 7:00 PM;16,141.75;1,059.50;6,414.00;8,668.25
May 24, 2024 7:00 PM;May 24, 2024 8:00 PM;11,568.25;1,375.25;6,354.50;3,838.50
May 24, 2024 8:00 PM;May 24, 2024 9:00 PM;9,081.50;1,687.00;6,496.50;898.00
May 24, 2024 9:00 PM;May 24, 2024 10:00 PM;8,858.00;2,003.50;6,805.75;48.75
May 24, 2024 10:00 PM;May 24, 2024 11:00 PM;9,193.75;2,256.00;6,937.75;0.00
May 24, 2024 11:00 PM;May 25, 2024 12:00 AM;9,251.50;2,410.25;6,841.25;0.00
May 25, 2024 12:00 AM;May 25, 2024 1:00 AM;6,878.00;2,306.25;4,571.75;0.00
May 25, 2024 1:00 AM;May 25, 2024 2:00 AM;6,502.50;2,189.25;4,313.25;0.00
May 25, 2024 2:00 AM;May 25, 2024 3:00 AM;6,308.50;2,036.75;4,271.75;0.00
May 25, 2024 3:00 AM;May 25, 2024 4:00 AM;6,028.00;1,939.75;4,088.25;0.00
May 25, 2024 4:00 AM;May 25, 2024 5:00 AM;5,874.25;1,754.00;4,120.25;0.00
May 25, 2024 5:00 AM;May 25, 2024 6:00 AM;5,995.25;1,925.25;3,882.75;187.25
May 25, 2024 6:00 AM;May 25, 2024 7:00 AM;8,089.75;2,193.00;3,512.50;2,384.25
May 25, 2024 7:00 AM;May 25, 2024 8:00 AM;12,197.50;2,273.75;2,773.25;7,150.50
May 25, 2024 8:00 AM;May 25, 2024 9:00 AM;17,778.50;2,192.50;2,078.75;13,507.25
May 25, 2024 9:00 AM;May 25, 2024 10:00 AM;23,921.25;1,978.75;1,865.25;20,077.25
May 25, 2024 10:00 AM;May 25, 2024 11:00 AM;29,412.50;1,705.00;1,785.50;25,922.00
May 25, 2024 11:00 AM;May 25, 2024 12:00 PM;33,490.50;1,395.25;1,802.00;30,293.25
May 25, 2024 12:00 PM;May 25, 2024 1:00 PM;36,272.50;1,187.50;1,888.25;33,196.75
May 25, 2024 1:00 PM;May 25, 2024 2:00 PM;37,070.50;1,116.00;1,927.00;34,027.50
May 25, 2024 2:00 PM;May 25, 2024 3:00 PM;35,366.25;1,124.00;1,864.00;32,378.25
May 25, 2024 3:00 PM;May 25, 2024 4:00 PM;32,033.75;1,131.50;1,714.75;29,187.50
May 25, 2024 4:00 PM;May 25, 2024 5:00 PM;27,310.25;1,166.25;1,520.00;24,624.00
May 25, 2024 5:00 PM;May 25, 2024 6:00 PM;21,041.00;1,213.50;1,346.50;18,481.00
May 25, 2024 6:00 PM;May 25, 2024 7:00 PM;13,812.00;1,233.50;1,182.00;11,396.50
May 25, 2024 7:00 PM;May 25, 2024 8:00 PM;7,484.25;1,265.25;1,076.25;5,142.75
May 25, 2024 8:00 PM;May 25, 2024 9:00 PM;3,599.25;1,285.00;1,056.75;1,257.50
May 25, 2024 9:00 PM;May 25, 2024 10:00 PM;2,458.50;1,266.75;1,131.75;60.00
May 25, 2024 10:00 PM;May 25, 2024 11:00 PM;2,467.25;1,184.00;1,283.25;0.00
May 25, 2024 11:00 PM;May 26, 2024 12:00 AM;2,478.00;1,068.00;1,410.00;0.00
May 26, 2024 12:00 AM;May 26, 2024 1:00 AM;2,939.75;1,089.50;1,850.25;0.00
May 26, 2024 1:00 AM;May 26, 2024 2:00 AM;2,318.50;879.25;1,439.25;0.00
May 26, 2024 2:00 AM;May 26, 2024 3:00 AM;1,779.75;548.00;1,231.75;0.00
May 26, 2024 3:00 AM;May 26, 2024 4:00 AM;1,524.25;457.75;1,066.50;0.00
May 26, 2024 4:00 AM;May 26, 2024 5:00 AM;1,401.75;386.50;1,014.25;1.00
May 26, 2024 5:00 AM;May 26, 2024 6:00 AM;1,637.75;261.25;1,094.00;282.50
May 26, 2024 6:00 AM;May 26, 2024 7:00 AM;4,676.75;140.50;1,361.25;3,175.00
May 26, 2024 7:00 AM;May 26, 2024 8:00 AM;11,374.25;126.25;1,391.00;9,857.00
May 26, 2024 8:00 AM;May 26, 2024 9:00 AM;20,341.25;130.75;1,193.25;19,017.25
May 26, 2024 9:00 AM;May 26, 2024 10:00 AM;29,647.00;145.25;997.50;28,504.25
May 26, 2024 10:00 AM;May 26, 2024 11:00 AM;36,527.75;224.75;1,169.50;35,133.50
May 26, 2024 11:00 AM;May 26, 2024 12:00 PM;39,816.25;254.25;1,456.00;38,106.00
May 26, 2024 12:00 PM;May 26, 2024 1:00 PM;41,603.50;349.75;2,111.00;39,142.75
May 26, 2024 1:00 PM;May 26, 2024 2:00 PM;41,323.25;423.25;3,020.25;37,879.75
May 26, 2024 2:00 PM;May 26, 2024 3:00 PM;39,021.50;573.50;3,878.75;34,569.25
May 26, 2024 3:00 PM;May 26, 2024 4:00 PM;35,575.50;857.25;4,591.00;30,127.25
May 26, 2024 4:00 PM;May 26, 2024 5:00 PM;30,782.25;1,158.50;5,138.00;24,485.75
May 26, 2024 5:00 PM;May 26, 2024 6:00 PM;25,094.75;1,744.00;5,478.25;17,872.50
May 26, 2024 6:00 PM;May 26, 2024 7:00 PM;17,897.00;1,979.75;5,267.00;10,650.25
May 26, 2024 7:00 PM;May 26, 2024 8:00 PM;12,059.50;2,131.00;5,207.25;4,721.25
May 26, 2024 8:00 PM;May 26, 2024 9:00 PM;9,021.25;2,194.50;5,722.25;1,104.50
May 26, 2024 9:00 PM;May 26, 2024 10:00 PM;9,208.00;2,271.75;6,847.25;89.00
May 26, 2024 10:00 PM;May 26, 2024 11:00 PM;10,482.25;2,466.50;8,015.75;0.00
May 26, 2024 11:00 PM;May 27, 2024 12:00 AM;11,141.50;2,601.75;8,539.75;0.00
May 27, 2024 12:00 AM;May 27, 2024 1:00 AM;10,971.25;2,046.75;8,924.50;0.00
May 27, 2024 1:00 AM;May 27, 2024 2:00 AM;9,857.50;1,811.50;8,046.00;0.00
May 27, 2024 2:00 AM;May 27, 2024 3:00 AM;9,303.25;1,973.00;7,330.25;0.00
May 27, 2024 3:00 AM;May 27, 2024 4:00 AM;9,177.50;2,544.75;6,632.75;0.00
May 27, 2024 4:00 AM;May 27, 2024 5:00 AM;9,057.75;2,922.50;6,125.50;9.75
May 27, 2024 5:00 AM;May 27, 2024 6:00 AM;9,178.00;3,195.00;5,734.25;248.75
May 27, 2024 6:00 AM;May 27, 2024 7:00 AM;10,184.00;3,145.25;4,838.25;2,200.50
May 27, 2024 7:00 AM;May 27, 2024 8:00 AM;12,799.50;3,103.75;3,543.00;6,152.75
May 27, 2024 8:00 AM;May 27, 2024 9:00 AM;16,824.50;2,949.50;2,384.25;11,490.75
May 27, 2024 9:00 AM;May 27, 2024 10:00 AM;22,142.25;2,784.50;1,853.25;17,504.50
May 27, 2024 10:00 AM;May 27, 2024 11:00 AM;27,274.00;2,452.50;1,678.50;23,143.00
May 27, 2024 11:00 AM;May 27, 2024 12:00 PM;31,040.25;2,082.00;1,729.50;27,228.75
May 27, 2024 12:00 PM;May 27, 2024 1:00 PM;33,420.00;1,783.75;1,860.00;29,776.25
May 27, 2024 1:00 PM;May 27, 2024 2:00 PM;33,732.25;1,508.25;1,877.00;30,347.00
May 27, 2024 2:00 PM;May 27, 2024 3:00 PM;31,226.50;1,143.50;1,543.50;28,539.50
May 27, 2024 3:00 PM;May 27, 2024 4:00 PM;27,803.50;858.50;1,416.25;25,528.75
May 27, 2024 4:00 PM;May 27, 2024 5:00 PM;22,834.00;628.50;1,386.50;20,819.00
May 27, 2024 5:00 PM;May 27, 2024 6:00 PM;16,498.00;443.25;1,415.25;14,639.50
May 27, 2024 6:00 PM;May 27, 2024 7:00 PM;10,445.50;302.50;1,533.25;8,609.75
May 27, 2024 7:00 PM;May 27, 2024 8:00 PM;5,854.00;200.50;1,889.25;3,764.25
May 27, 2024 8:00 PM;May 27, 2024 9:00 PM;3,396.25;152.25;2,370.00;874.00
May 27, 2024 9:00 PM;May 27, 2024 10:00 PM;3,081.25;136.75;2,906.50;38.00
May 27, 2024 10:00 PM;May 27, 2024 11:00 PM;3,656.75;119.75;3,537.00;0.00
May 27, 2024 11:00 PM;May 28, 2024 12:00 AM;4,106.25;120.75;3,985.50;0.00
May 28, 2024 12:00 AM;May 28, 2024 1:00 AM;4,882.00;60.50;4,821.50;0.00
May 28, 2024 1:00 AM;May 28, 2024 2:00 AM;5,804.25;66.50;5,737.75;0.00
May 28, 2024 2:00 AM;May 28, 2024 3:00 AM;6,806.00;172.50;6,633.50;0.00
May 28, 2024 3:00 AM;May 28, 2024 4:00 AM;7,124.00;330.25;6,793.75;0.00
May 28, 2024 4:00 AM;May 28, 2024 5:00 AM;7,733.25;404.75;7,328.00;0.50
May 28, 2024 5:00 AM;May 28, 2024 6:00 AM;8,770.00;461.50;8,134.50;174.00
May 28, 2024 6:00 AM;May 28, 2024 7:00 AM;10,806.25;527.00;8,447.00;1,832.25
May 28, 2024 7:00 AM;May 28, 2024 8:00 AM;13,893.25;481.50;7,801.75;5,610.00
May 28, 2024 8:00 AM;May 28, 2024 9:00 AM;18,810.25;415.75;7,302.50;11,092.00
May 28, 2024 9:00 AM;May 28, 2024 10:00 AM;24,612.00;291.00;7,210.50;17,110.50
May 28, 2024 10:00 AM;May 28, 2024 11:00 AM;29,774.75;331.50;7,372.50;22,070.75
May 28, 2024 11:00 AM;May 28, 2024 12:00 PM;33,905.75;456.25;7,348.25;26,101.25
May 28, 2024 12:00 PM;May 28, 2024 1:00 PM;37,109.50;669.50;7,178.00;29,262.00
May 28, 2024 1:00 PM;May 28, 2024 2:00 PM;38,665.00;895.00;7,033.75;30,736.25
May 28, 2024 2:00 PM;May 28, 2024 3:00 PM;38,742.75;1,069.25;7,169.00;30,504.50
May 28, 2024 3:00 PM;May 28, 2024 4:00 PM;36,259.25;1,101.25;6,867.25;28,290.75
May 28, 2024 4:00 PM;May 28, 2024 5:00 PM;31,646.75;995.50;6,443.25;24,208.00
May 28, 2024 5:00 PM;May 28, 2024 6:00 PM;25,184.50;814.00;5,853.75;18,516.75
May 28, 2024 6:00 PM;May 28, 2024 7:00 PM;17,314.25;649.25;4,999.75;11,665.25
May 28, 2024 7:00 PM;May 28, 2024 8:00 PM;10,136.50;552.00;4,199.75;5,384.75
May 28, 2024 8:00 PM;May 28, 2024 9:00 PM;5,955.00;704.25;3,981.75;1,269.00
May 28, 2024 9:00 PM;May 28, 2024 10:00 PM;5,860.25;1,186.50;4,628.50;45.25
May 28, 2024 10:00 PM;May 28, 2024 11:00 PM;7,964.25;1,869.25;6,095.00;0.00
May 28, 2024 11:00 PM;May 29, 2024 12:00 AM;10,570.75;2,495.75;8,075.00;0.00
May 29, 2024 12:00 AM;May 29, 2024 1:00 AM;15,867.00;4,307.00;11,560.00;0.00
May 29, 2024 1:00 AM;May 29, 2024 2:00 AM;17,548.00;4,558.25;12,989.75;0.00
May 29, 2024 2:00 AM;May 29, 2024 3:00 AM;17,843.00;4,517.75;13,325.25;0.00
May 29, 2024 3:00 AM;May 29, 2024 4:00 AM;17,634.50;4,353.00;13,281.50;0.00
May 29, 2024 4:00 AM;May 29, 2024 5:00 AM;18,044.50;4,296.50;13,748.00;0.00
May 29, 2024 5:00 AM;May 29, 2024 6:00 AM;18,696.00;4,283.75;14,126.50;285.75
May 29, 2024 6:00 AM;May 29, 2024 7:00 AM;21,000.25;3,950.25;14,585.25;2,464.75
May 29, 2024 7:00 AM;May 29, 2024 8:00 AM;24,922.00;3,526.25;14,584.75;6,811.00
May 29, 2024 8:00 AM;May 29, 2024 9:00 AM;29,790.00;3,472.25;14,018.25;12,299.50
May 29, 2024 9:00 AM;May 29, 2024 10:00 AM;35,232.25;3,558.00;13,839.75;17,834.50
May 29, 2024 10:00 AM;May 29, 2024 11:00 AM;40,000.50;3,617.75;14,682.50;21,700.25
May 29, 2024 11:00 AM;May 29, 2024 12:00 PM;42,509.75;3,627.75;15,267.00;23,615.00
May 29, 2024 12:00 PM;May 29, 2024 1:00 PM;42,434.50;3,565.75;15,166.25;23,702.50
May 29, 2024 1:00 PM;May 29, 2024 2:00 PM;40,746.75;3,600.50;14,753.00;22,393.25
May 29, 2024 2:00 PM;May 29, 2024 3:00 PM;37,517.50;3,528.25;14,077.25;19,912.00
May 29, 2024 3:00 PM;May 29, 2024 4:00 PM;34,309.00;3,517.75;13,085.25;17,706.00
May 29, 2024 4:00 PM;May 29, 2024 5:00 PM;30,089.50;3,540.50;11,805.25;14,743.75
May 29, 2024 5:00 PM;May 29, 2024 6:00 PM;24,995.50;3,494.25;10,282.25;11,219.00
May 29, 2024 6:00 PM;May 29, 2024 7:00 PM;19,276.25;3,290.50;8,522.50;7,463.25
May 29, 2024 7:00 PM;May 29, 2024 8:00 PM;13,885.50;3,020.25;7,116.00;3,749.25
May 29, 2024 8:00 PM;May 29, 2024 9:00 PM;10,103.25;2,716.00;6,429.25;958.00
May 29, 2024 9:00 PM;May 29, 2024 10:00 PM;8,549.00;2,402.25;6,109.00;37.75
May 29, 2024 10:00 PM;May 29, 2024 11:00 PM;8,329.00;2,157.25;6,171.75;0.00
May 29, 2024 11:00 PM;May 30, 2024 12:00 AM;8,259.00;2,053.25;6,205.75;0.00
May 30, 2024 12:00 AM;May 30, 2024 1:00 AM;6,284.75;1,678.50;4,606.25;0.00
May 30, 2024 1:00 AM;May 30, 2024 2:00 AM;5,408.25;1,697.75;3,710.50;0.00
May 30, 2024 2:00 AM;May 30, 2024 3:00 AM;4,987.25;1,795.75;3,191.50;0.00
May 30, 2024 3:00 AM;May 30, 2024 4:00 AM;4,487.00;1,851.25;2,635.75;0.00
May 30, 2024 4:00 AM;May 30, 2024 5:00 AM;4,138.25;1,761.50;2,376.00;0.75
May 30, 2024 5:00 AM;May 30, 2024 6:00 AM;4,001.25;1,671.25;2,120.75;209.25
May 30, 2024 6:00 AM;May 30, 2024 7:00 AM;5,261.00;1,529.00;1,830.75;1,901.25
May 30, 2024 7:00 AM;May 30, 2024 8:00 AM;8,891.75;1,543.25;1,684.50;5,664.00
May 30, 2024 8:00 AM;May 30, 2024 9:00 AM;13,614.25;1,326.00;1,534.00;10,754.25
May 30, 2024 9:00 AM;May 30, 2024 10:00 AM;18,717.00;1,093.00;1,469.25;16,154.75
May 30, 2024 10:00 AM;May 30, 2024 11:00 AM;23,197.75;901.00;1,648.00;20,648.75
May 30, 2024 11:00 AM;May 30, 2024 12:00 PM;26,467.75;752.00;1,836.25;23,879.50
May 30, 2024 12:00 PM;May 30, 2024 1:00 PM;28,493.25;613.75;1,984.50;25,895.00
May 30, 2024 1:00 PM;May 30, 2024 2:00 PM;28,835.75;470.75;2,156.75;26,208.25
May 30, 2024 2:00 PM;May 30, 2024 3:00 PM;27,166.25;330.50;2,301.25;24,534.50
May 30, 2024 3:00 PM;May 30, 2024 4:00 PM;25,152.75;286.00;2,400.75;22,466.00
May 30, 2024 4:00 PM;May 30, 2024 5:00 PM;21,844.75;320.75;2,507.00;19,017.00
May 30, 2024 5:00 PM;May 30, 2024 6:00 PM;17,135.50;410.25;2,649.25;14,076.00
May 30, 2024 6:00 PM;May 30, 2024 7:00 PM;11,907.00;509.75;2,729.00;8,668.25
May 30, 2024 7:00 PM;May 30, 2024 8:00 PM;7,630.50;610.75;2,907.50;4,112.25
May 30, 2024 8:00 PM;May 30, 2024 9:00 PM;5,062.00;711.75;3,195.50;1,154.75
May 30, 2024 9:00 PM;May 30, 2024 10:00 PM;4,342.75;814.75;3,390.50;137.50
May 30, 2024 10:00 PM;May 30, 2024 11:00 PM;4,575.00;860.00;3,715.00;0.00
May 30, 2024 11:00 PM;May 31, 2024 12:00 AM;4,869.75;863.25;4,006.50;0.00
May 31, 2024 12:00 AM;May 31, 2024 1:00 AM;5,307.00;485.00;4,822.00;0.00
May 31, 2024 1:00 AM;May 31, 2024 2:00 AM;5,769.50;610.75;5,158.75;0.00
May 31, 2024 2:00 AM;May 31, 2024 3:00 AM;5,967.75;708.75;5,259.00;0.00
